IdTicket;DateTicket;Agent;Duree_Traitement_Sec;Resolu;Note_Satisfaction_Client;CoutFacturation;Canal;Motif;Traite;Reprise_Appel;Conforme;NPS;Motif_Reclamation
TCK21350;26/07/2023;AG007;60;Oui;4,5;22,91;Email;Changement d'offre;Oui;Non;Oui;0;Non Renseigné
TCK21351;12/06/2023;AG001;300;Oui;3,5;11,89;Chat;Changement d'offre;Oui;Non;Oui;2;Non Renseigné
TCK21352;08/04/2023;AG008;114;Oui;0,5;17,41;Chat;Facturation;Non;Non;Non Renseigné;7;Délai de traitement
TCK21353;05/07/2023;AG006;318;Oui;5;42,69;Téléphone;Facturation;Non;Non;Non;;Non Renseigné
TCK21354;04/03/2023;AG004;390;Oui;;;Chat;Demande d'information;Non;Oui;Oui;7;Non Renseigné
TCK21355;15/07/2023;AG005;360;Oui;2,5;35,18;Téléphone;Souscription contrat;Non;Oui;Oui;;Non Renseigné
TCK21356;23/10/2023;AG006;324;Oui;3;25,19;Email;Panne compteur;Non;Non;Oui;;Non Renseigné
TCK21357;17/09/2023;AG002;396;Oui;2;59,15;Email;Souscription contrat;Oui;Non;Non;5;Non Renseigné
TCK21358;27/01/2023;AG002;180;Oui;2,5;32,11;Email;Panne compteur;Oui;Non;Oui;;Non Renseigné
TCK21359;05/12/2023;AG002;198;Oui;;12,84;Téléphone;Déménagement;Oui;Non;Oui;5;Non Renseigné
TCK21360;03/10/2023;AG002;276;Non;1;37,85;Téléphone;Panne compteur;Oui;Non;Non;;Non Renseigné
TCK21361;27/01/2023;AG002;306;Oui;;42,79;Chat;Litige paiement;Non;Non;Oui;8;Non Renseigné
TCK21362;17/11/2023;AG001;216;Oui;3,5;40,62;Réseaux Sociaux;Résiliation;Non;Non;Oui;10;Non Renseigné
TCK21363;22/08/2023;AG003;270;Oui;2,5;45,81;Chat;Relevé compteur;Oui;Non;Oui;5;Non Renseigné
TCK21364;16/08/2023;AG002;432;Non;;21,35;Chat;Réclamation;Oui;Oui;Oui;5;Non Renseigné
TCK21365;14/04/2023;AG004;216;Non;5;21,06;Téléphone;Changement d'offre;Non;Oui;Oui;5;Délai de traitement
TCK21366;12/08/2023;AG002;228;Oui;;;Email;Souscription contrat;Oui;Non;Oui;;Non Renseigné
TCK21367;19/07/2023;AG005;156;Oui;2,5;52,35;Email;Souscription contrat;Oui;Non;Oui;;Non Renseigné
TCK21368;29/05/2023;AG006;228;Oui;5;39,46;Chat;Changement d'offre;Oui;Non;Oui;;Non Renseigné
TCK21369;05/09/2023;AG003;390;Oui;4;46,04;Chat;Résiliation;Non;Non;Non Renseigné;10;Non Renseigné
TCK21370;11/01/2023;AG003;198;Non;4,5;58,6;Email;Panne compteur;Oui;Non;Oui;3;Non Renseigné
TCK21371;20/03/2023;AG001;216;Oui;4;40,88;Email;Réclamation;Oui;Oui;Oui;8;Non Renseigné
TCK21372;06/07/2023;AG002;162;Oui;2,5;23,06;Téléphone;Demande d'information;Oui;Non;Non;;Non Renseigné
TCK21373;04/06/2023;AG003;348;Oui;4;35,6;Téléphone;Panne compteur;Non;Non;Oui;;Non Renseigné
TCK21374;20/10/2023;AG005;168;Oui;3,5;23,14;Téléphone;Résiliation;Non;Non;Oui;;Comportement agent
TCK21375;01/06/2023;AG003;216;Non;;11,79;Réseaux Sociaux;Résiliation;Oui;Non;Oui;;Non Renseigné
TCK21376;05/06/2023;AG008;264;Oui;4;14,71;Réseaux Sociaux;Résiliation;Non;Non;Non;;Non Renseigné
TCK21377;16/10/2023;AG003;474;Oui;2,5;18,58;Téléphone;Déménagement;Oui;Non;Oui;5;Comportement agent
TCK21378;12/07/2023;AG006;294;Oui;;14,71;Email;Facturation;Oui;Non;Oui;7;Non Renseigné
TCK21379;21/01/2023;AG002;180;Oui;4;47,71;Chat;Demande d'information;Non;Non;Non;8;Non Renseigné
TCK21380;15/08/2023;AG004;306;Oui;;13,65;Email;Déménagement;Non;Non;Oui;9;Non Renseigné
TCK21381;03/12/2023;AG007;330;Oui;;51,06;Chat;Relevé compteur;Non;Non;Non;0;Non Renseigné
TCK21382;16/07/2023;AG006;402;Oui;3;40,04;Téléphone;Relevé compteur;Non;Non;Oui;;Non Renseigné
TCK21383;27/10/2023;AG007;270;Non;4;44,09;Email;Litige paiement;Oui;Oui;Oui;7;Non Renseigné
TCK21384;26/05/2023;AG008;192;Non;2;11,97;Email;Résiliation;Non;Non;Oui;9;Non Renseigné
TCK21385;06/08/2023;AG008;510;Non;1,5;10,72;Chat;Facturation;Non;Non;Oui;;Non Renseigné
TCK21386;06/12/2023;AG006;306;Oui;;38,36;Téléphone;Relevé compteur;Oui;Non;Oui;;Non Renseigné
TCK21387;04/01/2023;AG006;180;Non;2;37,67;Téléphone;Résiliation;Non;Non;Oui;8;Non Renseigné
TCK21388;09/08/2023;AG007;264;Non;2,5;56,23;Email;Panne compteur;Non;Non;Oui;;Non Renseigné
TCK21389;29/04/2023;AG001;216;Non;2,5;;Réseaux Sociaux;Souscription contrat;Non;Non;Non;;Non Renseigné
TCK21390;31/12/2023;AG008;450;Non;3,5;48,99;Réseaux Sociaux;Demande d'information;Non;Non;Oui;6;Non Renseigné
TCK21391;04/12/2023;AG003;126;Non;;49,2;Chat;Changement d'offre;Non;Non;Oui;5;Non Renseigné
TCK21392;05/04/2023;AG007;396;Oui;4,5;;Téléphone;Déménagement;Oui;Non;Oui;;Non Renseigné
TCK21393;23/09/2023;AG001;276;Non;1,5;29,57;Téléphone;Demande d'information;Non;Non;Non Renseigné;7;Non Renseigné
TCK21394;09/12/2023;AG001;240;Oui;2,5;24,01;Téléphone;Relevé compteur;Oui;Non;Oui;;Non Renseigné
TCK21395;06/11/2023;AG006;318;Non;2,5;;Email;Facturation;Non;Non;Oui;;Non Renseigné
TCK21396;13/05/2023;AG001;114;Oui;2,5;21,59;Réseaux Sociaux;Relevé compteur;Oui;Non;Oui;8;Non Renseigné
TCK21397;21/10/2023;AG007;222;Oui;;55,07;Téléphone;Réclamation;Oui;Non;Non;;Non Renseigné
TCK21398;15/12/2023;AG008;294;Oui;;40,81;Téléphone;Souscription contrat;Oui;Non;Oui;;Non Renseigné
TCK21399;03/11/2023;AG003;402;Non;3,5;33,72;Chat;Réclamation;Oui;Non;Oui;;Non Renseigné
TCK21400;13/08/2023;AG004;354;Oui;2,5;16,28;Email;Relevé compteur;Oui;Non;Oui;9;Non Renseigné
TCK21401;01/06/2023;AG006;246;Non;4,5;;Téléphone;Souscription contrat;Oui;Non;Non;9;Non Renseigné
TCK21402;24/08/2023;AG004;72;Non;3,5;34,91;Chat;Relevé compteur;Non;Non;Non;2;Non Renseigné
TCK21403;31/01/2023;AG002;168;Oui;;32,88;Email;Panne compteur;Non;Oui;Oui;9;Non Renseigné
TCK21404;03/05/2023;AG005;144;Non;;35,66;Email;Facturation;Oui;Non;Oui;7;Non Renseigné
TCK21405;02/01/2023;AG007;276;Oui;4,5;22,12;Téléphone;Changement d'offre;Oui;Oui;Oui;;Non Renseigné
TCK21406;30/04/2023;AG002;228;Oui;5;41,33;Réseaux Sociaux;Facturation;Oui;Non;Oui;10;Non Renseigné
TCK21407;06/06/2023;AG005;432;Non;4;46,38;Email;Réclamation;Oui;Non;Non Renseigné;5;Non Renseigné
TCK21408;05/07/2023;AG007;234;Non;1;29,39;Téléphone;Facturation;Oui;Non;Oui;6;Non Renseigné
TCK21409;24/07/2023;AG008;486;Non;4;28,8;Téléphone;Litige paiement;Oui;Non;Non Renseigné;1;Non Renseigné
TCK21410;20/05/2023;AG003;258;Oui;4,5;52,46;Téléphone;Facturation;Oui;Oui;Non;;Facturation incorrecte
TCK21411;18/11/2023;AG002;516;Non;4,5;53,74;Email;Panne compteur;Oui;Non;Non;9;Non Renseigné
TCK21412;20/08/2023;AG004;246;Non;2,5;41,52;Réseaux Sociaux;Relevé compteur;Non;Non;Oui;;Non Renseigné
TCK21413;14/01/2023;AG008;252;Non;3,5;25,06;Réseaux Sociaux;Changement d'offre;Oui;Non;Non;9;Non Renseigné
TCK21414;26/09/2023;AG003;372;Oui;1,5;20,07;Chat;Demande d'information;Oui;Oui;Oui;10;Non Renseigné
TCK21415;11/05/2023;AG003;354;Oui;3,5;21,71;Téléphone;Demande d'information;Oui;Non;Oui;;Non Renseigné
TCK21416;19/09/2023;AG004;132;Oui;2,5;25,27;Téléphone;Litige paiement;Oui;Non;Oui;;Erreur technique
TCK21417;28/04/2023;AG006;282;Non;;26,07;Téléphone;Facturation;Oui;Non;Oui;;Non Renseigné
TCK21418;21/06/2023;AG005;222;Oui;2,5;49,43;Email;Résiliation;Oui;Non;Oui;5;Non Renseigné
TCK21419;19/11/2023;AG002;216;Non;1,5;18,36;Réseaux Sociaux;Litige paiement;Oui;Non;Oui;7;Non Renseigné
TCK21420;27/10/2023;AG003;276;Oui;;58,8;Chat;Litige paiement;Oui;Non;Oui;5;Non Renseigné
TCK21421;14/04/2023;AG002;240;Oui;;26,56;Téléphone;Relevé compteur;Oui;Non;Oui;;Non Renseigné
TCK21422;13/09/2023;AG002;288;Oui;4,5;55,32;Réseaux Sociaux;Réclamation;Oui;Oui;Oui;6;Non Renseigné
TCK21423;22/05/2023;AG007;162;Non;0,5;49,2;Chat;Changement d'offre;Non;Non;Oui;8;Non Renseigné
TCK21424;20/04/2023;AG007;108;Oui;3;37,09;Email;Réclamation;Oui;Non;Oui;5;Non Renseigné
TCK21425;17/09/2023;AG005;378;Oui;2,5;14,56;Téléphone;Déménagement;Non;Non;Oui;9;Non Renseigné
TCK21426;30/09/2023;AG001;396;Oui;3,5;58,25;Chat;Déménagement;Non;Oui;Oui;;Non Renseigné
TCK21427;17/08/2023;AG004;372;Non;2,5;23,02;Chat;Résiliation;Non;Non;Non Renseigné;;Non Renseigné
TCK21428;10/03/2023;AG006;276;Oui;5;45,34;Réseaux Sociaux;Panne compteur;Oui;Oui;Oui;5;Non Renseigné
TCK21429;03/03/2023;AG007;228;Non;4;49,52;Téléphone;Facturation;Non;Oui;Oui;;Non Renseigné
TCK21430;26/02/2023;AG002;204;Oui;2;35,63;Email;Réclamation;Oui;Oui;Oui;;Non Renseigné
TCK21431;26/04/2023;AG006;186;Oui;2,5;26,53;Chat;Résiliation;Oui;Non;Oui;;Non Renseigné
TCK21432;08/10/2023;AG005;264;Non;2;49,98;Chat;Déménagement;Non;Non;Oui;8;Non Renseigné
TCK21433;27/04/2023;AG007;390;Non;2,5;39,03;Email;Déménagement;Non;Non;Non;;Non Renseigné
TCK21434;14/04/2023;AG008;192;Non;3;51,57;Chat;Facturation;Oui;Non;Oui;10;Non Renseigné
TCK21435;16/03/2023;AG001;390;Oui;;23,73;Téléphone;Déménagement;Oui;Non;Oui;;Non Renseigné
TCK21436;12/05/2023;AG005;114;Oui;1,5;33,78;Téléphone;Souscription contrat;Oui;Non;Oui;10;Non Renseigné
TCK21437;03/03/2023;AG001;294;Non;4;25,91;Chat;Souscription contrat;Oui;Non;Non;4;Non Renseigné
TCK21438;29/05/2023;AG004;318;Non;3;59,21;Email;Facturation;Non;Non;Oui;9;Non Renseigné
TCK21439;23/11/2023;AG007;216;Non;3,5;11;Réseaux Sociaux;Facturation;Oui;Non;Oui;;Non Renseigné
TCK21440;06/07/2023;AG008;156;Oui;4,5;12,02;Email;Demande d'information;Non;Non;Oui;;Non Renseigné
TCK21441;06/02/2023;AG006;360;Non;5;30,14;Réseaux Sociaux;Litige paiement;Oui;Non;Oui;;Non Renseigné
TCK21442;04/07/2023;AG002;276;Oui;4;53,67;Email;Changement d'offre;Oui;Oui;Oui;8;Non Renseigné
TCK21443;25/07/2023;AG003;552;Oui;1,5;;Réseaux Sociaux;Panne compteur;Oui;Oui;Oui;5;Non Renseigné
TCK21444;20/01/2023;AG001;294;Non;;44,01;Réseaux Sociaux;Panne compteur;Oui;Non;Oui;6;Non Renseigné
TCK21445;21/11/2023;AG005;210;Non;;43,45;Réseaux Sociaux;Relevé compteur;Non;Non;Oui;4;Non Renseigné
TCK21446;17/02/2023;AG003;264;Non;;29,9;Email;Déménagement;Non;Non;Oui;5;Non Renseigné
TCK21447;18/02/2023;AG004;204;Oui;2,5;25,51;Réseaux Sociaux;Relevé compteur;Non;Oui;Oui;;Erreur technique
TCK21448;26/02/2023;AG002;36;Oui;3;31,62;Téléphone;Litige paiement;Oui;Non;Oui;8;Non Renseigné
TCK21449;11/12/2023;AG007;174;Non;;58,96;Téléphone;Litige paiement;Non;Non;Oui;5;Non Renseigné
TCK21450;27/02/2023;AG004;522;Non;;51,51;Email;Litige paiement;Non;Non;Oui;;Non Renseigné
TCK21451;06/06/2023;AG002;228;Non;2;28,02;Chat;Réclamation;Oui;Oui;Non;9;Non Renseigné
TCK21452;04/04/2023;AG005;60;Oui;2;28,74;Téléphone;Changement d'offre;Oui;Non;Oui;10;Délai de traitement
TCK21453;23/05/2023;AG002;108;Oui;;56,28;Téléphone;Changement d'offre;Non;Non;Oui;8;Non Renseigné
TCK21454;22/05/2023;AG006;252;Oui;4,5;14,93;Chat;Résiliation;Non;Non;Oui;;Non Renseigné
TCK21455;26/06/2023;AG004;168;Non;4;40,95;Réseaux Sociaux;Panne compteur;Non;Non;Oui;;Non Renseigné
TCK21456;23/11/2023;AG004;276;Non;;;Téléphone;Panne compteur;Non;Non;Oui;7;Non Renseigné
TCK21457;27/01/2023;AG003;144;Oui;1;10,36;Chat;Résiliation;Non;Oui;Oui;4;Erreur technique
TCK21458;10/09/2023;AG005;396;Oui;;34,2;Email;Relevé compteur;Non;Non;Oui;8;Non Renseigné
TCK21459;20/10/2023;AG004;144;Oui;1;58,91;Réseaux Sociaux;Déménagement;Oui;Non;Oui;;Non Renseigné
TCK21460;22/02/2023;AG006;234;Oui;1;12,27;Email;Demande d'information;Non;Non;Non Renseigné;0;Non Renseigné
TCK21461;10/01/2023;AG006;366;Oui;;52,28;Téléphone;Déménagement;Oui;Non;Oui;5;Erreur technique
TCK21462;15/05/2023;AG001;366;Oui;4,5;55,4;Réseaux Sociaux;Demande d'information;Non;Oui;Oui;;Non Renseigné
TCK21463;02/02/2023;AG007;168;Oui;3,5;21,78;Téléphone;Souscription contrat;Non;Non;Non;0;Non Renseigné
TCK21464;10/05/2023;AG002;240;Oui;4,5;58,82;Téléphone;Changement d'offre;Oui;Non;Oui;10;Non Renseigné
TCK21465;06/04/2023;AG004;336;Oui;4;24,06;Réseaux Sociaux;Litige paiement;Non;Non;Oui;10;Non Renseigné
TCK21466;11/04/2023;AG001;300;Oui;4,5;33,89;Email;Facturation;Non;Non;Oui;9;Non Renseigné
TCK21467;14/09/2023;AG004;468;Non;4,5;21,17;Téléphone;Facturation;Non;Non;Oui;6;Non Renseigné
TCK21468;19/09/2023;AG001;174;Non;;37,64;Email;Litige paiement;Oui;Non;Oui;6;Non Renseigné
TCK21469;11/06/2023;AG002;336;Non;4,5;22,66;Email;Demande d'information;Non;Non;Oui;5;Non Renseigné
TCK21470;09/01/2023;AG006;204;Non;4;30,7;Téléphone;Panne compteur;Oui;Non;Oui;;Facturation incorrecte
TCK21471;03/09/2023;AG004;192;Oui;;21,64;Téléphone;Panne compteur;Non;Oui;Oui;;Non Renseigné
TCK21472;01/08/2023;AG006;390;Non;1;;Réseaux Sociaux;Réclamation;Oui;Oui;Non;;Non Renseigné
TCK21473;23/10/2023;AG002;270;Oui;5;45,6;Téléphone;Facturation;Oui;Non;Oui;;Non Renseigné
TCK21474;15/06/2023;AG001;180;Oui;;44,7;Chat;Facturation;Oui;Oui;Oui;;Facturation incorrecte
TCK21475;31/01/2023;AG003;288;Non;1,5;18,32;Téléphone;Changement d'offre;Non;Non;Oui;8;Délai de traitement
TCK21476;10/09/2023;AG002;198;Oui;3,5;30,85;Téléphone;Réclamation;Non;Non;Oui;;Non Renseigné
TCK21477;29/07/2023;AG002;354;Oui;4,5;27,52;Chat;Litige paiement;Non;Non;Oui;9;Non Renseigné
TCK21478;02/08/2023;AG003;150;Oui;2;45,24;Téléphone;Demande d'information;Non;Non;Oui;;Non Renseigné
TCK21479;22/06/2023;AG001;294;Oui;;55,25;Chat;Relevé compteur;Non;Non;Oui;;Comportement agent
TCK21480;20/11/2023;AG006;216;Oui;2;;Téléphone;Demande d'information;Oui;Non;Oui;5;Non Renseigné
TCK21481;30/08/2023;AG007;30;Non;;56,37;Téléphone;Relevé compteur;Oui;Non;Oui;2;Non Renseigné
TCK21482;16/04/2023;AG006;78;Non;4,5;38,92;Téléphone;Demande d'information;Non;Non;Oui;;Non Renseigné
TCK21483;16/07/2023;AG002;594;Non;2;44,46;Email;Réclamation;Non;Non;Oui;;Non Renseigné
TCK21484;03/06/2023;AG005;186;Non;3,5;49,31;Téléphone;Souscription contrat;Non;Non;Oui;;Non Renseigné
TCK21485;23/12/2023;AG002;258;Non;;28,85;Téléphone;Réclamation;Oui;Non;Oui;;Non Renseigné
TCK21486;23/03/2023;AG008;300;Non;5;54,01;Chat;Litige paiement;Non;Oui;Non;5;Non Renseigné
TCK21487;05/05/2023;AG008;186;Oui;;54,39;Téléphone;Changement d'offre;Non;Non;Oui;;Non Renseigné
TCK21488;30/08/2023;AG003;222;Oui;1,5;40,08;Téléphone;Facturation;Non;Non;Oui;;Non Renseigné
TCK21489;27/12/2023;AG007;390;Non;;40,32;Réseaux Sociaux;Litige paiement;Oui;Non;Non;;Non Renseigné
TCK21490;16/09/2023;AG008;354;Non;4,5;;Téléphone;Réclamation;Oui;Non;Oui;6;Délai de traitement
TCK21491;23/02/2023;AG008;240;Non;1,5;35,16;Réseaux Sociaux;Résiliation;Oui;Non;Oui;;Non Renseigné
TCK21492;29/01/2023;AG002;282;Oui;3;34,68;Réseaux Sociaux;Réclamation;Non;Oui;Oui;8;Non Renseigné
TCK21493;12/02/2023;AG004;270;Non;2,5;18,92;Chat;Changement d'offre;Oui;Non;Non;7;Non Renseigné
TCK21494;15/06/2023;AG001;420;Oui;4,5;48,84;Téléphone;Souscription contrat;Non;Non;Non;2;Non Renseigné
TCK21495;25/02/2023;AG006;276;Non;;;Réseaux Sociaux;Changement d'offre;Oui;Non;Oui;5;Non Renseigné
TCK21496;10/08/2023;AG008;342;Non;;22,71;Téléphone;Changement d'offre;Non;Non;Non Renseigné;;Non Renseigné
TCK21497;26/10/2023;AG005;372;Oui;;53,1;Téléphone;Demande d'information;Oui;Oui;Non;5;Non Renseigné
TCK21498;20/09/2023;AG004;264;Oui;2;16,52;Téléphone;Facturation;Non;Non;Oui;9;Non Renseigné
TCK21499;17/09/2023;AG002;282;Oui;;58,78;Réseaux Sociaux;Relevé compteur;Oui;Non;Oui;6;Non Renseigné
TCK21500;19/12/2023;AG001;282;Non;3,5;42,32;Téléphone;Changement d'offre;Non;Non;Non;3;Non Renseigné
TCK21501;11/04/2023;AG005;378;Oui;3,5;37,27;Téléphone;Litige paiement;Oui;Non;Non;;Non Renseigné
TCK21502;22/08/2023;AG008;510;Oui;;35,13;Email;Demande d'information;Non;Non;Non;9;Non Renseigné
TCK21503;24/09/2023;AG004;276;Non;4,5;34,59;Téléphone;Relevé compteur;Oui;Non;Oui;6;Délai de traitement
TCK21504;01/11/2023;AG003;210;Oui;5;17,94;Téléphone;Changement d'offre;Non;Oui;Oui;8;Non Renseigné
TCK21505;31/08/2023;AG007;186;Oui;2,5;19,78;Téléphone;Relevé compteur;Non;Non;Oui;;Non Renseigné
TCK21506;24/02/2023;AG003;336;Non;3,5;40,51;Téléphone;Relevé compteur;Oui;Non;Non;4;Non Renseigné
TCK21507;05/10/2023;AG005;102;Oui;5;17,7;Téléphone;Panne compteur;Oui;Non;Oui;9;Non Renseigné
TCK21508;05/07/2023;AG007;336;Non;1,5;;Email;Réclamation;Non;Non;Non;8;Non Renseigné
TCK21509;09/12/2023;AG003;342;Oui;;21,87;Téléphone;Panne compteur;Non;Non;Oui;;Non Renseigné
TCK21510;25/01/2023;AG003;300;Oui;4,5;51,28;Email;Souscription contrat;Oui;Non;Non Renseigné;;Non Renseigné
TCK21511;07/07/2023;AG001;252;Non;4;44,89;Téléphone;Réclamation;Oui;Non;Oui;9;Non Renseigné
TCK21512;09/09/2023;AG004;252;Non;2;37,97;Téléphone;Demande d'information;Oui;Non;Non;7;Non Renseigné
TCK21513;22/08/2023;AG007;186;Oui;;19,37;Téléphone;Panne compteur;Non;Non;Oui;10;Comportement agent
TCK21514;27/05/2023;AG005;504;Oui;;26,37;Réseaux Sociaux;Résiliation;Non;Non;Oui;6;Non Renseigné
TCK21515;10/07/2023;AG006;150;Oui;2;49,05;Téléphone;Facturation;Non;Non;Non Renseigné;3;Non Renseigné
TCK21516;15/10/2023;AG003;216;Oui;4,5;51,93;Réseaux Sociaux;Relevé compteur;Non;Non;Oui;5;Non Renseigné
TCK21517;23/10/2023;AG002;366;Oui;;15,18;Téléphone;Demande d'information;Oui;Non;Oui;;Non Renseigné
TCK21518;22/05/2023;AG007;240;Oui;;14,15;Téléphone;Litige paiement;Oui;Non;Oui;3;Non Renseigné
TCK21519;24/02/2023;AG007;294;Oui;;42,09;Téléphone;Panne compteur;Oui;Non;Oui;0;Non Renseigné
TCK21520;28/03/2023;AG002;366;Oui;4,5;28,16;Téléphone;Relevé compteur;Non;Non;Oui;;Comportement agent
TCK21521;11/11/2023;AG001;264;Oui;;24,36;Téléphone;Facturation;Oui;Non;Oui;;Non Renseigné
TCK21522;08/10/2023;AG002;66;Oui;;27,22;Téléphone;Panne compteur;Oui;Non;Non Renseigné;;Non Renseigné
TCK21523;03/10/2023;AG004;276;Oui;3;44,69;Email;Litige paiement;Oui;Non;Oui;9;Non Renseigné
TCK21524;24/01/2023;AG001;336;Non;;58,64;Téléphone;Réclamation;Non;Oui;Oui;3;Non Renseigné
TCK21525;20/04/2023;AG006;318;Non;3;23,33;Email;Réclamation;Non;Oui;Oui;4;Non Renseigné
TCK21526;14/09/2023;AG004;186;Non;5;43,85;Réseaux Sociaux;Facturation;Non;Non;Oui;8;Non Renseigné
TCK21527;01/07/2023;AG004;438;Oui;5;;Réseaux Sociaux;Résiliation;Oui;Non;Non;;Non Renseigné
TCK21528;21/09/2023;AG002;294;Oui;;46,45;Email;Réclamation;Oui;Non;Oui;7;Non Renseigné
TCK21529;10/09/2023;AG006;270;Non;5;57,62;Téléphone;Déménagement;Non;Non;Non;2;Non Renseigné
TCK21530;07/11/2023;AG003;252;Oui;4,5;22,59;Téléphone;Réclamation;Oui;Non;Non;8;Non Renseigné
TCK21531;14/03/2023;AG008;414;Non;4;28,52;Email;Résiliation;Oui;Non;Oui;8;Non Renseigné
TCK21532;23/11/2023;AG004;270;Non;2,5;35,25;Email;Panne compteur;Oui;Non;Non Renseigné;5;Non Renseigné
TCK21533;04/08/2023;AG005;228;Oui;2,5;36,26;Réseaux Sociaux;Demande d'information;Non;Oui;Oui;9;Non Renseigné
TCK21534;27/11/2023;AG002;228;Oui;3,5;31,2;Email;Demande d'information;Non;Oui;Oui;8;Non Renseigné
TCK21535;21/06/2023;AG005;156;Oui;2;28,03;Chat;Panne compteur;Oui;Non;Oui;6;Facturation incorrecte
TCK21536;22/11/2023;AG003;282;Non;;38,6;Téléphone;Souscription contrat;Non;Non;Non;;Non Renseigné
TCK21537;19/11/2023;AG007;426;Non;;;Téléphone;Relevé compteur;Oui;Non;Oui;;Non Renseigné
TCK21538;18/09/2023;AG008;306;Oui;2,5;16,61;Email;Déménagement;Oui;Non;Non Renseigné;0;Non Renseigné
TCK21539;27/09/2023;AG005;312;Oui;4,5;45,7;Téléphone;Déménagement;Non;Oui;Oui;;Non Renseigné
TCK21540;29/05/2023;AG007;78;Non;2,5;;Téléphone;Résiliation;Oui;Non;Non;7;Non Renseigné
TCK21541;20/12/2023;AG007;210;Oui;2,5;12,5;Réseaux Sociaux;Réclamation;Oui;Non;Oui;5;Non Renseigné
TCK21542;09/12/2023;AG005;30;Non;4,5;22,58;Téléphone;Relevé compteur;Oui;Non;Oui;9;Non Renseigné
TCK21543;27/09/2023;AG001;246;Oui;0,5;44,73;Réseaux Sociaux;Facturation;Oui;Non;Oui;4;Facturation incorrecte
TCK21544;08/04/2023;AG002;186;Non;3,5;12,47;Téléphone;Facturation;Oui;Non;Oui;;Non Renseigné
TCK21545;24/03/2023;AG001;354;Oui;2,5;52,44;Email;Résiliation;Non;Oui;Oui;;Non Renseigné
TCK21546;09/09/2023;AG003;108;Oui;;22,32;Email;Panne compteur;Non;Non;Non;5;Non Renseigné
TCK21547;20/02/2023;AG001;384;Non;2,5;10,45;Téléphone;Réclamation;Non;Non;Oui;6;Non Renseigné
TCK21548;13/08/2023;AG008;210;Non;2;40,61;Téléphone;Facturation;Oui;Non;Oui;;Non Renseigné
TCK21549;29/12/2023;AG005;228;Non;3,5;18,33;Email;Souscription contrat;Non;Oui;Non;;Non Renseigné
TCK21550;27/06/2023;AG001;534;Non;2,5;24,9;Email;Changement d'offre;Oui;Oui;Oui;;Facturation incorrecte
TCK21551;21/09/2023;AG004;354;Oui;;11,75;Chat;Déménagement;Non;Non;Oui;5;Non Renseigné
TCK21552;20/09/2023;AG008;174;Non;1,5;49,82;Réseaux Sociaux;Souscription contrat;Non;Non;Oui;10;Non Renseigné
TCK21553;26/07/2023;AG004;390;Oui;;31,59;Email;Litige paiement;Oui;Oui;Oui;10;Non Renseigné
TCK21554;11/12/2023;AG004;360;Non;;45,65;Chat;Litige paiement;Non;Oui;Oui;;Non Renseigné
TCK21555;30/05/2023;AG003;48;Non;2,5;23,68;Chat;Souscription contrat;Non;Non;Oui;;Non Renseigné
TCK21556;20/08/2023;AG007;288;Oui;4;26,35;Email;Demande d'information;Oui;Non;Oui;1;Non Renseigné
TCK21557;12/11/2023;AG004;162;Oui;5;32,12;Réseaux Sociaux;Réclamation;Non;Non;Oui;6;Non Renseigné
TCK21558;07/12/2023;AG008;258;Oui;4;41,01;Téléphone;Changement d'offre;Non;Non;Non Renseigné;5;Non Renseigné
TCK21559;17/12/2023;AG007;510;Oui;5;37,21;Réseaux Sociaux;Réclamation;Non;Non;Non;;Non Renseigné
TCK21560;21/01/2023;AG003;366;Oui;2;36,71;Chat;Relevé compteur;Oui;Non;Oui;8;Non Renseigné
TCK21561;14/07/2023;AG004;378;Oui;4,5;43,95;Email;Facturation;Oui;Oui;Oui;7;Facturation incorrecte
TCK21562;23/03/2023;AG002;252;Non;5;30,64;Téléphone;Réclamation;Non;Non;Oui;3;Non Renseigné
TCK21563;22/11/2023;AG001;384;Oui;2,5;48,21;Réseaux Sociaux;Changement d'offre;Non;Non;Non;;Non Renseigné
TCK21564;20/01/2023;AG005;192;Non;;54,61;Téléphone;Facturation;Oui;Non;Oui;8;Non Renseigné
TCK21565;07/05/2023;AG005;282;Oui;2,5;11,54;Téléphone;Relevé compteur;Non;Non;Oui;7;Non Renseigné
TCK21566;07/07/2023;AG005;360;Oui;2;57,66;Réseaux Sociaux;Réclamation;Non;Oui;Oui;2;Non Renseigné
TCK21567;31/12/2023;AG007;354;Oui;4;12,71;Réseaux Sociaux;Demande d'information;Oui;Non;Non;8;Non Renseigné
TCK21568;03/02/2023;AG005;114;Oui;3,5;26,53;Téléphone;Changement d'offre;Oui;Non;Oui;8;Non Renseigné
TCK21569;28/07/2023;AG004;474;Oui;4;14,52;Téléphone;Panne compteur;Non;Non;Oui;;Non Renseigné
TCK21570;01/12/2023;AG004;174;Non;4;;Réseaux Sociaux;Relevé compteur;Oui;Oui;Non;2;Non Renseigné
TCK21571;02/05/2023;AG007;564;Non;1;15,23;Téléphone;Changement d'offre;Non;Oui;Oui;;Non Renseigné
TCK21572;12/01/2023;AG001;426;Oui;;48,36;Téléphone;Déménagement;Oui;Non;Oui;;Non Renseigné
TCK21573;01/12/2023;AG007;342;Oui;1,5;55,27;Réseaux Sociaux;Déménagement;Non;Non;Oui;4;Non Renseigné
