Reference_Dossier,Jour,Nom_Agent,Duree_Min,Dossier_Cloture,Note_Client,Prix_Prestation,Type_Contact,Objet,Traite,Repris,Conformite_Controle,NPS_Client,Est_Reclamation
DOS51340,44956,AGT-19,6.3,FAUX,5.0,14.99,Chat,Panne compteur,TRUE,0,Non Conforme,7.0,VRAI
DOS51341,45267,AGT-11,7.9,VRAI,3.0,33.87,Courrier,Réclamation,FALSE,1,NC,8.0,FAUX
DOS51342,44947,AGT-03,5.6,TRUE,3.0,35.5,Téléphone,Facturation,TRUE,0,Non Conforme,,VRAI
DOS51343,45259,AGT-03,4.5,VRAI,5.0,53.0,Téléphone,Souscription contrat,TRUE,0,Conforme,,VRAI
DOS51344,45079,AGT-07,6.0,VRAI,2.0,21.1,Téléphone,Résiliation,TRUE,0,Conforme,,VRAI
DOS51345,45004,AGT-12,2.8,TRUE,3.0,38.4,Email,Changement d'offre,TRUE,0,Conforme,,FAUX
DOS51346,45123,AGT-03,7.1,TRUE,3.0,47.05,Email,Panne compteur,TRUE,0,Conforme,,VRAI
DOS51347,45168,AGT-11,7.1,FAUX,3.0,48.7,Email,Panne compteur,FALSE,0,Conforme,,FAUX
DOS51348,45094,AGT-12,4.8,FAUX,3.0,41.55,Chat,Panne compteur,FALSE,1,NC,8.0,FAUX
DOS51349,44962,AGT-03,4.0,TRUE,5.0,33.44,Chat,Changement d'offre,FALSE,0,,,FAUX
DOS51350,45233,AGT-03,5.7,FAUX,5.0,29.52,Téléphone,Panne compteur,FALSE,0,Conforme,10.0,VRAI
DOS51351,45175,AGT-25,2.5,FALSE,5.0,28.77,Email,Réclamation,TRUE,0,Conforme,8.0,FAUX
DOS51352,45010,AGT-03,4.4,TRUE,4.0,13.14,Email,Changement d'offre,TRUE,0,Conforme,,FAUX
DOS51353,45048,AGT-03,7.7,VRAI,3.0,14.5,Courrier,Résiliation,FALSE,0,Conforme,8.0,VRAI
DOS51354,45173,AGT-25,3.2,TRUE,4.0,52.36,Email,Facturation,FALSE,0,NC,,FAUX
DOS51355,45046,AGT-25,8.0,FALSE,3.0,40.5,Email,Souscription contrat,FALSE,0,Conforme,5.0,FAUX
DOS51356,45011,AGT-07,6.1,TRUE,,28.3,Email,Facturation,FALSE,0,Conforme,,VRAI
DOS51357,45010,AGT-11,6.4,FAUX,,32.58,Téléphone,Réclamation,FALSE,0,Conforme,3.0,FAUX
DOS51358,45008,AGT-03,4.0,FALSE,1.0,45.46,Téléphone,Résiliation,FALSE,0,Conforme,10.0,VRAI
DOS51359,45184,AGT-19,3.4,FALSE,4.0,50.44,Téléphone,Facturation,FALSE,0,Conforme,8.0,VRAI
DOS51360,45138,AGT-07,4.7,TRUE,1.0,15.72,Téléphone,Facturation,TRUE,0,,8.0,FAUX
DOS51361,45231,AGT-19,8.7,VRAI,1.0,14.45,Chat,Panne compteur,TRUE,1,Conforme,0.0,FAUX
DOS51362,45214,AGT-11,3.9,FALSE,4.0,38.19,Chat,Relevé compteur,FALSE,0,Conforme,8.0,VRAI
DOS51363,45280,AGT-11,0.7,FALSE,4.0,12.28,Courrier,Réclamation,FALSE,0,Conforme,9.0,FAUX
DOS51364,45070,AGT-19,5.4,TRUE,,17.61,Email,Facturation,FALSE,0,Non Conforme,6.0,VRAI
DOS51365,45291,AGT-07,7.6,FAUX,5.0,46.3,Email,Litige paiement,FALSE,0,Non Conforme,10.0,FAUX
DOS51366,44975,AGT-07,5.7,TRUE,,34.13,Courrier,Panne compteur,FALSE,0,Non Conforme,,FAUX
DOS51367,45047,AGT-19,8.9,FALSE,4.0,15.76,Email,Panne compteur,FALSE,0,NC,8.0,FAUX
DOS51368,45023,AGT-03,6.5,VRAI,4.0,16.01,Chat,Demande d'information,FALSE,0,Conforme,,VRAI
DOS51369,44980,AGT-11,5.7,FAUX,1.0,23.33,Email,Litige paiement,FALSE,0,Conforme,5.0,FAUX
DOS51370,44948,AGT-03,4.6,VRAI,5.0,40.12,Email,Déménagement,TRUE,0,NC,4.0,VRAI
DOS51371,45190,AGT-03,6.3,VRAI,5.0,35.0,Email,Litige paiement,FALSE,1,Conforme,4.0,VRAI
DOS51372,45070,AGT-25,2.1,FAUX,,24.9,Email,Résiliation,FALSE,1,Conforme,,FAUX
DOS51373,45044,AGT-07,8.7,FALSE,5.0,14.09,Email,Demande d'information,TRUE,0,Non Conforme,,FAUX
DOS51374,45279,AGT-19,6.9,FALSE,3.0,40.84,Email,Facturation,TRUE,0,Conforme,,FAUX
DOS51375,45013,AGT-25,6.9,FALSE,5.0,39.68,Email,Demande d'information,FALSE,0,Conforme,7.0,VRAI
DOS51376,45200,AGT-11,5.1,TRUE,5.0,25.19,Chat,Litige paiement,TRUE,0,Conforme,,FAUX
DOS51377,45081,AGT-12,8.0,FALSE,3.0,16.38,Email,Demande d'information,TRUE,0,Conforme,,FAUX
DOS51378,44987,AGT-03,4.8,VRAI,4.0,46.6,Email,Déménagement,FALSE,0,Conforme,,FAUX
DOS51379,44979,AGT-25,4.1,VRAI,5.0,51.51,Courrier,Souscription contrat,TRUE,0,Conforme,7.0,VRAI
DOS51380,45203,AGT-19,5.3,TRUE,5.0,21.43,Courrier,Changement d'offre,FALSE,0,Conforme,,FAUX
DOS51381,45282,AGT-12,7.0,FALSE,4.0,46.32,Email,Réclamation,FALSE,0,Conforme,,FAUX
DOS51382,45265,AGT-03,3.8,FAUX,5.0,22.03,Téléphone,Souscription contrat,FALSE,1,Conforme,6.0,VRAI
DOS51383,45261,AGT-07,3.5,FALSE,5.0,34.14,Chat,Changement d'offre,FALSE,0,Conforme,,FAUX
DOS51384,45043,AGT-12,3.4,TRUE,4.0,31.49,Téléphone,Relevé compteur,TRUE,0,Non Conforme,,FAUX
DOS51385,45014,AGT-12,4.3,FAUX,2.0,49.58,Chat,Facturation,TRUE,0,Conforme,8.0,VRAI
DOS51386,45217,AGT-07,7.2,FAUX,5.0,20.42,Email,Relevé compteur,TRUE,0,Conforme,8.0,FAUX
DOS51387,45208,AGT-25,5.6,FALSE,5.0,19.18,Téléphone,Facturation,TRUE,0,Conforme,7.0,VRAI
DOS51388,45182,AGT-03,2.9,FAUX,,40.39,Chat,Réclamation,TRUE,0,Conforme,8.0,VRAI
DOS51389,45218,AGT-12,10.0,TRUE,4.0,46.17,Courrier,Litige paiement,FALSE,0,Conforme,7.0,VRAI
DOS51390,44945,AGT-25,0.0,VRAI,,35.69,Chat,Litige paiement,TRUE,1,Conforme,,FAUX
DOS51391,45093,AGT-03,4.3,FALSE,3.0,16.76,Courrier,Déménagement,FALSE,1,Non Conforme,5.0,FAUX
DOS51392,45094,AGT-11,3.3,FAUX,5.0,29.05,Email,Litige paiement,FALSE,1,Conforme,,FAUX
DOS51393,45021,AGT-25,3.9,VRAI,3.0,16.78,Email,Réclamation,FALSE,0,Conforme,7.0,FAUX
DOS51394,44965,AGT-08,5.3,TRUE,1.0,38.24,Téléphone,Panne compteur,FALSE,0,Conforme,,FAUX
DOS51395,45110,AGT-07,4.8,TRUE,4.0,42.46,Email,Souscription contrat,FALSE,0,Conforme,8.0,FAUX
DOS51396,45083,AGT-11,3.6,FALSE,2.0,24.52,Email,Demande d'information,TRUE,1,Conforme,9.0,VRAI
DOS51397,45287,AGT-03,5.9,TRUE,1.0,17.57,Email,Réclamation,TRUE,0,Conforme,,VRAI
DOS51398,45129,AGT-03,6.2,FALSE,,20.67,Téléphone,Litige paiement,TRUE,0,NC,,FAUX
DOS51399,44959,AGT-19,6.5,VRAI,4.0,26.68,Téléphone,Résiliation,TRUE,1,Conforme,,FAUX
DOS51400,44955,AGT-12,5.4,FALSE,3.0,46.45,Chat,Litige paiement,FALSE,0,Non Conforme,4.0,VRAI
DOS51401,45230,AGT-07,6.1,FALSE,5.0,23.38,Courrier,Demande d'information,TRUE,0,Conforme,,FAUX
DOS51402,45002,AGT-08,6.5,VRAI,3.0,41.49,Courrier,Changement d'offre,FALSE,0,Conforme,,VRAI
DOS51403,45013,AGT-12,3.9,VRAI,4.0,41.28,Courrier,Souscription contrat,FALSE,0,Conforme,8.0,VRAI
DOS51404,44942,AGT-12,9.3,FALSE,5.0,43.63,Chat,Réclamation,FALSE,0,Conforme,,FAUX
DOS51405,44936,AGT-19,8.6,TRUE,5.0,23.61,Chat,Facturation,TRUE,0,Conforme,,VRAI
DOS51406,45144,AGT-07,7.0,FAUX,3.0,25.28,Courrier,Panne compteur,TRUE,0,Conforme,6.0,VRAI
DOS51407,45013,AGT-07,4.5,FALSE,,35.49,Email,Facturation,FALSE,0,Conforme,5.0,VRAI
DOS51408,45124,AGT-25,1.4,FALSE,5.0,48.23,Courrier,Souscription contrat,TRUE,0,,7.0,FAUX
DOS51409,45002,AGT-08,1.8,FALSE,,46.64,Email,Changement d'offre,TRUE,1,Conforme,,VRAI
DOS51410,45219,AGT-03,4.7,VRAI,3.0,25.93,Email,Réclamation,FALSE,0,Conforme,9.0,VRAI
DOS51411,45012,AGT-03,8.6,FAUX,3.0,38.18,Chat,Demande d'information,TRUE,0,Conforme,9.0,FAUX
DOS51412,44954,AGT-07,4.9,VRAI,5.0,31.98,Courrier,Relevé compteur,FALSE,0,Conforme,8.0,VRAI
DOS51413,45126,AGT-11,3.3,FALSE,,54.04,Courrier,Demande d'information,FALSE,1,Conforme,5.0,VRAI
DOS51414,45169,AGT-19,3.4,TRUE,5.0,13.12,Chat,Relevé compteur,TRUE,0,Conforme,7.0,FAUX
DOS51415,45047,AGT-08,8.6,TRUE,1.0,36.31,Chat,Demande d'information,TRUE,0,Non Conforme,9.0,VRAI
DOS51416,45212,AGT-12,4.7,VRAI,3.0,30.46,Courrier,Litige paiement,TRUE,0,Conforme,,FAUX
DOS51417,45211,AGT-08,8.4,FALSE,3.0,50.59,Chat,Relevé compteur,TRUE,0,Conforme,10.0,VRAI
DOS51418,45073,AGT-12,3.2,VRAI,5.0,52.39,Téléphone,Litige paiement,TRUE,0,Conforme,,VRAI
DOS51419,45076,AGT-07,3.5,VRAI,,46.8,Courrier,Demande d'information,FALSE,0,Conforme,8.0,FAUX
DOS51420,45140,AGT-12,4.2,TRUE,5.0,18.16,Chat,Résiliation,FALSE,0,,,VRAI
DOS51421,45201,AGT-08,6.2,FALSE,4.0,13.12,Courrier,Réclamation,FALSE,0,Conforme,,VRAI
DOS51422,45088,AGT-25,6.7,TRUE,5.0,22.32,Téléphone,Relevé compteur,TRUE,0,Conforme,,VRAI
DOS51423,45070,AGT-11,3.7,FALSE,,43.35,Téléphone,Litige paiement,TRUE,1,NC,,FAUX
DOS51424,45130,AGT-25,4.0,VRAI,5.0,54.28,Courrier,Facturation,FALSE,0,Conforme,,FAUX
DOS51425,45063,AGT-08,2.3,FAUX,5.0,22.53,Chat,Litige paiement,FALSE,0,Conforme,,VRAI
DOS51426,44963,AGT-11,2.2,TRUE,5.0,16.71,Courrier,Changement d'offre,TRUE,0,,,VRAI
DOS51427,45228,AGT-19,3.4,FALSE,4.0,33.07,Email,Souscription contrat,FALSE,0,Conforme,9.0,FAUX
DOS51428,45262,AGT-11,8.2,FALSE,5.0,47.16,Courrier,Réclamation,TRUE,0,Conforme,,FAUX
DOS51429,45111,AGT-25,3.3,FAUX,3.0,35.4,Email,Déménagement,FALSE,0,Conforme,7.0,VRAI
DOS51430,45259,AGT-19,5.4,FAUX,2.0,14.38,Téléphone,Relevé compteur,FALSE,0,,,VRAI
DOS51431,45105,AGT-07,4.5,TRUE,2.0,38.5,Email,Relevé compteur,FALSE,0,Conforme,10.0,FAUX
DOS51432,45113,AGT-12,0.0,TRUE,3.0,47.23,Chat,Changement d'offre,FALSE,0,Conforme,7.0,FAUX
DOS51433,45277,AGT-12,6.4,VRAI,3.0,51.18,Chat,Réclamation,FALSE,1,Conforme,5.0,FAUX
DOS51434,45168,AGT-07,4.0,FALSE,1.0,37.23,Courrier,Relevé compteur,FALSE,0,Conforme,,FAUX
DOS51435,45077,AGT-11,7.1,FAUX,4.0,51.34,Téléphone,Déménagement,TRUE,0,Conforme,10.0,FAUX
DOS51436,45024,AGT-07,7.1,TRUE,,12.41,Email,Déménagement,TRUE,0,Non Conforme,7.0,FAUX
DOS51437,45236,AGT-25,4.1,FAUX,5.0,12.16,Chat,Résiliation,TRUE,0,Conforme,9.0,FAUX
DOS51438,45224,AGT-07,6.8,FAUX,5.0,45.93,Email,Changement d'offre,TRUE,0,,,FAUX
DOS51439,45016,AGT-07,6.8,FALSE,1.0,51.99,Chat,Changement d'offre,TRUE,0,Conforme,7.0,VRAI
DOS51440,45197,AGT-11,4.6,VRAI,5.0,50.86,Email,Résiliation,FALSE,0,Conforme,,VRAI
DOS51441,44965,AGT-03,4.3,FAUX,5.0,19.62,Chat,Panne compteur,TRUE,0,Conforme,,FAUX
DOS51442,44991,AGT-19,5.9,FALSE,5.0,15.58,Courrier,Résiliation,TRUE,0,NC,,VRAI
DOS51443,45090,AGT-07,9.1,VRAI,5.0,24.27,Courrier,Litige paiement,TRUE,0,Conforme,,FAUX
DOS51444,45283,AGT-19,7.6,VRAI,4.0,42.42,Téléphone,Réclamation,TRUE,0,Conforme,10.0,FAUX
DOS51445,45282,AGT-25,5.3,FAUX,5.0,38.74,Courrier,Facturation,TRUE,0,Conforme,,VRAI
DOS51446,45136,AGT-19,1.4,TRUE,4.0,17.13,Chat,Litige paiement,TRUE,0,Non Conforme,10.0,VRAI
DOS51447,45220,AGT-03,5.1,FAUX,4.0,29.59,Chat,Changement d'offre,FALSE,0,Conforme,9.0,FAUX
DOS51448,45264,AGT-08,1.4,VRAI,5.0,13.9,Téléphone,Résiliation,TRUE,0,Conforme,8.0,VRAI
DOS51449,45191,AGT-03,2.0,TRUE,2.0,37.33,Téléphone,Relevé compteur,TRUE,0,Conforme,9.0,FAUX
DOS51450,45129,AGT-07,3.6,FAUX,2.0,52.56,Chat,Réclamation,TRUE,0,,9.0,FAUX
DOS51451,44944,AGT-11,5.4,VRAI,3.0,16.27,Email,Demande d'information,TRUE,0,Conforme,4.0,FAUX
DOS51452,45232,AGT-25,3.8,TRUE,,43.74,Téléphone,Réclamation,FALSE,1,Conforme,9.0,FAUX
DOS51453,45132,AGT-12,7.8,TRUE,4.0,29.28,Téléphone,Panne compteur,TRUE,0,NC,,FAUX
DOS51454,44989,AGT-07,5.1,FALSE,3.0,-43.09,Téléphone,Déménagement,FALSE,0,Conforme,,VRAI
DOS51455,45170,AGT-08,3.9,VRAI,5.0,28.91,Téléphone,Réclamation,TRUE,0,Conforme,4.0,VRAI
DOS51456,44993,AGT-11,6.6,FALSE,5.0,45.72,Chat,Résiliation,FALSE,0,Conforme,,FAUX
DOS51457,45087,AGT-19,3.7,FAUX,,51.68,Courrier,Réclamation,TRUE,0,Conforme,,FAUX
DOS51458,45016,AGT-12,5.4,TRUE,5.0,27.61,Chat,Déménagement,FALSE,0,Conforme,,FAUX
DOS51459,45116,AGT-19,0.0,TRUE,2.0,23.05,Email,Litige paiement,FALSE,0,Conforme,,FAUX
DOS51460,44970,AGT-25,3.7,FAUX,,30.41,Courrier,Résiliation,TRUE,0,Conforme,0.0,FAUX
DOS51461,45214,AGT-08,7.6,TRUE,4.0,29.36,Courrier,Relevé compteur,FALSE,0,Conforme,9.0,FAUX
DOS51462,45049,AGT-07,6.1,TRUE,3.0,40.67,Email,Changement d'offre,TRUE,1,Conforme,9.0,FAUX
DOS51463,45087,AGT-12,5.7,VRAI,5.0,32.28,Chat,Facturation,FALSE,0,Conforme,,VRAI
DOS51464,44943,AGT-19,6.4,FALSE,5.0,14.61,Chat,Réclamation,FALSE,0,Conforme,9.0,FAUX
DOS51465,45077,AGT-25,7.6,FAUX,3.0,16.11,Téléphone,Souscription contrat,TRUE,0,NC,,FAUX
DOS51466,45247,AGT-08,5.1,FALSE,4.0,47.51,Courrier,Demande d'information,TRUE,0,Non Conforme,9.0,FAUX
DOS51467,45258,AGT-07,4.1,FAUX,4.0,25.46,Chat,Facturation,TRUE,0,NC,8.0,VRAI
DOS51468,45254,AGT-11,6.7,FALSE,3.0,47.99,Chat,Changement d'offre,TRUE,0,,3.0,FAUX
DOS51469,44961,AGT-03,4.8,VRAI,2.0,40.6,Téléphone,Demande d'information,FALSE,0,NC,7.0,FAUX
DOS51470,44967,AGT-08,4.1,TRUE,4.0,12.69,Email,Relevé compteur,TRUE,1,NC,5.0,FAUX
DOS51471,45185,AGT-08,0.0,FALSE,2.0,16.6,Email,Changement d'offre,FALSE,0,Conforme,9.0,VRAI
DOS51472,45145,AGT-19,6.1,VRAI,2.0,14.75,Email,Facturation,FALSE,0,Conforme,8.0,VRAI
DOS51473,45137,AGT-11,1.6,FALSE,4.0,17.86,Téléphone,Changement d'offre,TRUE,0,Conforme,7.0,FAUX
DOS51474,44987,AGT-08,6.1,FAUX,1.0,38.48,Chat,Panne compteur,FALSE,0,Non Conforme,,FAUX
DOS51475,45183,AGT-03,2.9,FALSE,4.0,35.68,Téléphone,Litige paiement,TRUE,0,,,VRAI
DOS51476,45034,AGT-11,3.8,VRAI,4.0,16.16,Courrier,Changement d'offre,FALSE,0,NC,8.0,VRAI
DOS51477,45164,AGT-19,2.5,TRUE,4.0,21.74,Email,Réclamation,FALSE,0,NC,,VRAI
DOS51478,45101,AGT-03,6.5,TRUE,5.0,39.64,Email,Souscription contrat,TRUE,0,Conforme,8.0,FAUX
DOS51479,45059,AGT-08,5.7,FALSE,4.0,13.43,Téléphone,Demande d'information,TRUE,0,Conforme,,VRAI
DOS51480,45073,AGT-25,3.0,TRUE,,28.86,Courrier,Relevé compteur,TRUE,0,,,FAUX
DOS51481,45129,AGT-19,6.9,FALSE,5.0,39.78,Chat,Résiliation,TRUE,0,Conforme,5.0,VRAI
DOS51482,45046,AGT-12,2.0,TRUE,3.0,26.38,Email,Réclamation,TRUE,0,,5.0,FAUX
DOS51483,45144,AGT-08,4.4,TRUE,4.0,26.69,Chat,Réclamation,FALSE,0,,5.0,VRAI
DOS51484,45006,AGT-08,2.4,FALSE,4.0,46.87,Courrier,Facturation,FALSE,0,Conforme,,VRAI
DOS51485,45188,AGT-08,4.8,FAUX,,18.76,Chat,Déménagement,FALSE,0,Conforme,5.0,VRAI
DOS51486,45021,AGT-08,4.1,VRAI,5.0,49.85,Téléphone,Facturation,FALSE,0,Conforme,,FAUX
DOS51487,45002,AGT-19,2.8,FALSE,5.0,17.67,Téléphone,Souscription contrat,FALSE,0,Conforme,,FAUX
DOS51488,44998,AGT-19,5.2,TRUE,4.0,23.89,Email,Facturation,TRUE,1,Conforme,4.0,FAUX
DOS51489,45081,AGT-12,3.1,FALSE,4.0,36.46,Email,Changement d'offre,FALSE,0,Conforme,8.0,VRAI
DOS51490,45112,AGT-11,0.9,TRUE,,16.81,Téléphone,Réclamation,FALSE,0,Conforme,7.0,FAUX
DOS51491,44958,AGT-08,2.0,TRUE,,18.07,Email,Résiliation,TRUE,0,Conforme,8.0,VRAI
DOS51492,44974,AGT-07,4.4,FALSE,4.0,14.3,Téléphone,Résiliation,TRUE,0,Non Conforme,10.0,VRAI
DOS51493,45104,AGT-03,4.6,TRUE,5.0,38.16,Chat,Déménagement,TRUE,0,,5.0,FAUX
DOS51494,45187,AGT-03,3.5,TRUE,,41.23,Courrier,Litige paiement,FALSE,0,Conforme,,FAUX
DOS51495,44929,AGT-12,8.1,FAUX,4.0,42.66,Email,Panne compteur,FALSE,0,,,VRAI
DOS51496,45167,AGT-08,5.8,TRUE,4.0,36.71,Courrier,Souscription contrat,FALSE,0,Conforme,10.0,FAUX
DOS51497,45101,AGT-25,6.0,VRAI,5.0,15.6,Email,Souscription contrat,FALSE,0,Conforme,10.0,FAUX
DOS51498,44956,AGT-11,3.3,FALSE,4.0,36.11,Courrier,Réclamation,FALSE,0,Conforme,0.0,VRAI
DOS51499,45260,AGT-08,3.1,FALSE,4.0,23.1,Téléphone,Demande d'information,FALSE,0,Conforme,7.0,FAUX
DOS51500,45206,AGT-03,5.5,TRUE,5.0,24.86,Chat,Litige paiement,TRUE,0,Conforme,5.0,VRAI
DOS51501,45036,AGT-25,4.6,TRUE,5.0,31.45,Courrier,Demande d'information,FALSE,0,Conforme,2.0,FAUX
DOS51502,45288,AGT-12,5.7,FALSE,5.0,36.32,Téléphone,Résiliation,TRUE,0,Conforme,,FAUX
DOS51503,45072,AGT-25,4.6,TRUE,5.0,50.77,Courrier,Litige paiement,FALSE,0,Conforme,10.0,VRAI
DOS51504,45225,AGT-25,6.6,FAUX,5.0,50.35,Chat,Changement d'offre,TRUE,0,Non Conforme,7.0,FAUX
DOS51505,44973,AGT-07,5.2,TRUE,5.0,36.79,Chat,Facturation,TRUE,0,Conforme,9.0,FAUX
DOS51506,45028,AGT-08,4.8,FAUX,,27.72,Email,Litige paiement,FALSE,0,Conforme,8.0,VRAI
DOS51507,45021,AGT-11,6.1,FALSE,5.0,13.96,Chat,Demande d'information,FALSE,0,Conforme,,FAUX
DOS51508,44935,AGT-03,8.4,VRAI,5.0,45.26,Téléphone,Litige paiement,TRUE,0,Conforme,,VRAI
DOS51509,45195,AGT-11,6.5,TRUE,4.0,18.44,Téléphone,Réclamation,FALSE,0,Conforme,8.0,FAUX
DOS51510,44973,AGT-07,2.6,FAUX,4.0,40.47,Téléphone,Demande d'information,FALSE,0,Conforme,0.0,FAUX
DOS51511,45153,AGT-03,4.8,VRAI,1.0,18.79,Téléphone,Demande d'information,FALSE,0,Conforme,8.0,FAUX
DOS51512,45083,AGT-25,4.8,FALSE,5.0,24.53,Chat,Changement d'offre,TRUE,0,Conforme,,VRAI
DOS51513,45029,AGT-19,5.8,FALSE,5.0,48.59,Courrier,Litige paiement,FALSE,0,Conforme,,FAUX
DOS51514,45271,AGT-08,4.4,FAUX,4.0,33.27,Email,Panne compteur,FALSE,1,Conforme,9.0,VRAI
DOS51515,45048,AGT-08,5.1,TRUE,3.0,15.64,Chat,Demande d'information,TRUE,0,Conforme,,FAUX
DOS51516,44949,AGT-07,5.3,FAUX,5.0,23.03,Chat,Litige paiement,FALSE,1,Conforme,8.0,FAUX
DOS51517,45018,AGT-25,5.7,FAUX,5.0,36.24,Chat,Facturation,FALSE,0,,,FAUX
DOS51518,45038,AGT-07,2.6,VRAI,5.0,13.51,Email,Résiliation,TRUE,0,Conforme,3.0,VRAI
DOS51519,45164,AGT-07,2.9,VRAI,4.0,40.01,Chat,Souscription contrat,FALSE,0,Conforme,,VRAI
DOS51520,45036,AGT-11,0.7,VRAI,5.0,51.03,Téléphone,Changement d'offre,FALSE,0,Conforme,,VRAI
DOS51521,45031,AGT-11,9.1,FAUX,3.0,19.22,Chat,Résiliation,TRUE,0,Conforme,,VRAI
DOS51522,45020,AGT-03,1.2,VRAI,,19.76,Courrier,Réclamation,TRUE,0,Non Conforme,,FAUX
DOS51523,45224,AGT-08,5.3,VRAI,5.0,44.25,Téléphone,Relevé compteur,FALSE,0,,10.0,VRAI
DOS51524,45034,AGT-12,6.5,VRAI,4.0,27.02,Email,Facturation,FALSE,1,,6.0,VRAI
DOS51525,45132,AGT-07,3.2,FAUX,2.0,34.01,Téléphone,Demande d'information,TRUE,1,Conforme,,FAUX
DOS51526,45173,AGT-19,7.5,VRAI,5.0,37.28,Courrier,Panne compteur,FALSE,0,Conforme,,VRAI
DOS51527,45183,AGT-03,5.2,TRUE,4.0,23.91,Courrier,Déménagement,TRUE,0,Conforme,,VRAI
DOS51528,45053,AGT-25,8.5,FAUX,2.0,50.3,Courrier,Relevé compteur,TRUE,0,NC,3.0,FAUX
DOS51529,45033,AGT-07,3.3,FAUX,4.0,13.77,Chat,Déménagement,FALSE,0,Conforme,8.0,FAUX
DOS51530,45127,AGT-19,4.8,TRUE,5.0,22.01,Email,Litige paiement,TRUE,0,Conforme,8.0,VRAI
DOS51531,45183,AGT-19,4.2,FAUX,5.0,23.39,Téléphone,Facturation,FALSE,0,NC,,FAUX
DOS51532,45122,AGT-25,3.9,VRAI,3.0,17.62,Téléphone,Facturation,FALSE,0,Conforme,3.0,VRAI
DOS51533,44937,AGT-25,4.0,VRAI,1.0,52.16,Courrier,Panne compteur,FALSE,0,Conforme,6.0,FAUX
DOS51534,45227,AGT-03,4.5,FALSE,5.0,22.59,Chat,Souscription contrat,FALSE,0,Conforme,,FAUX
DOS51535,45190,AGT-07,4.3,VRAI,4.0,52.12,Email,Relevé compteur,TRUE,0,,6.0,FAUX
DOS51536,45161,AGT-07,6.7,FAUX,2.0,16.5,Email,Litige paiement,FALSE,0,Conforme,5.0,VRAI
DOS51537,45225,AGT-12,6.5,VRAI,4.0,47.96,Téléphone,Réclamation,TRUE,1,Conforme,,FAUX
DOS51538,45281,AGT-12,2.1,TRUE,5.0,36.76,Courrier,Relevé compteur,FALSE,0,Conforme,7.0,VRAI
DOS51539,45270,AGT-07,4.0,TRUE,5.0,47.35,Courrier,Relevé compteur,FALSE,0,NC,,VRAI
DOS51540,44960,AGT-11,5.9,TRUE,4.0,51.91,Téléphone,Changement d'offre,FALSE,0,Conforme,,FAUX
DOS51541,45029,AGT-19,5.7,TRUE,2.0,22.24,Téléphone,Panne compteur,TRUE,0,Conforme,10.0,FAUX
DOS51542,45036,AGT-25,4.7,TRUE,3.0,49.81,Courrier,Demande d'information,FALSE,1,Conforme,,FAUX
DOS51543,45048,AGT-03,5.1,FALSE,3.0,18.65,Email,Résiliation,FALSE,0,Conforme,,FAUX
DOS51544,44949,AGT-11,4.4,FALSE,4.0,27.83,Email,Relevé compteur,FALSE,0,Conforme,,VRAI
DOS51545,45002,AGT-19,6.9,VRAI,5.0,13.68,Courrier,Relevé compteur,FALSE,0,Conforme,4.0,VRAI
DOS51546,44993,AGT-08,6.7,TRUE,,13.1,Téléphone,Facturation,FALSE,0,Conforme,10.0,VRAI
DOS51547,45205,AGT-19,4.5,TRUE,5.0,29.47,Téléphone,Relevé compteur,TRUE,0,Conforme,6.0,VRAI
DOS51548,44964,AGT-19,5.0,VRAI,4.0,19.42,Chat,Réclamation,TRUE,0,Conforme,,VRAI
DOS51549,44957,AGT-25,4.6,FAUX,5.0,22.85,Chat,Panne compteur,FALSE,0,Conforme,8.0,FAUX
DOS51550,45000,AGT-19,4.9,FAUX,4.0,23.77,Téléphone,Litige paiement,TRUE,0,NC,10.0,VRAI
DOS51551,44946,AGT-08,7.2,TRUE,5.0,37.34,Email,Panne compteur,FALSE,0,Conforme,8.0,FAUX
DOS51552,45241,AGT-19,4.3,TRUE,4.0,35.49,Email,Résiliation,TRUE,0,Conforme,8.0,FAUX
DOS51553,44987,AGT-12,3.9,FALSE,4.0,22.21,Chat,Réclamation,FALSE,0,Conforme,,VRAI
DOS51554,45144,AGT-25,5.0,TRUE,4.0,45.2,Email,Souscription contrat,FALSE,0,Conforme,6.0,VRAI
DOS51555,45259,AGT-19,9.2,FAUX,5.0,52.77,Email,Déménagement,FALSE,0,Conforme,,VRAI
DOS51556,44967,AGT-07,4.5,FAUX,4.0,25.74,Chat,Réclamation,TRUE,0,Conforme,6.0,FAUX
DOS51557,45052,AGT-08,3.6,TRUE,5.0,18.5,Chat,Déménagement,FALSE,0,Conforme,,FAUX
DOS51558,45111,AGT-07,6.4,VRAI,,32.83,Téléphone,Changement d'offre,TRUE,0,Conforme,7.0,FAUX
DOS51559,45004,AGT-07,6.6,FAUX,1.0,35.12,Email,Facturation,TRUE,0,Non Conforme,8.0,FAUX
DOS51560,44948,AGT-03,5.4,VRAI,2.0,46.03,Téléphone,Souscription contrat,TRUE,0,Non Conforme,,VRAI
DOS51561,44989,AGT-19,3.8,FALSE,3.0,36.67,Email,Déménagement,TRUE,0,Conforme,6.0,VRAI
DOS51562,45033,AGT-03,6.9,FAUX,5.0,27.54,Email,Déménagement,TRUE,0,Non Conforme,,VRAI
